id,last_fcd_time,depart,time_in_network
car_4983,3598.0,3587.76,10.239999999999782
motorcycle_4980,3598.0,3585.6,12.400000000000091
motorcycle_4975,3598.0,3582.0,16.0
motorcycle_4969,3598.0,3577.68,20.320000000000164
car_4967,3598.0,3576.24,21.76000000000022
motorcycle_4964,3598.0,3574.08,23.920000000000073
bus_4963,3598.0,3573.36,24.639999999999873
bus_4953,3598.0,3566.16,31.840000000000146
motorcycle_4946,3598.0,3561.12,36.88000000000011
motorcycle_4940,3598.0,3556.8,41.19999999999982
car_4938,3598.0,3555.36,42.63999999999987
bus_4923,3598.0,3544.56,53.440000000000055
car_4904,3598.0,3530.88,67.11999999999989
car_4883,3598.0,3515.76,82.23999999999978
bus_4850,3598.0,3492.0,106.0
bus_3126,3598.0,2250.72,1347.2800000000002
bus_3121,3598.0,2247.12,1350.88
truck_3115,3598.0,2242.8,1355.1999999999998
car_3107,3598.0,2237.04,1360.96
motorcycle_3087,3598.0,2222.64,1375.3600000000001
motorcycle_3083,3598.0,2219.76,1378.2399999999998
motorcycle_3080,3598.0,2217.6,1380.4
motorcycle_3069,3598.0,2209.68,1388.3200000000002
car_3056,3598.0,2200.32,1397.6799999999998
car_3047,3598.0,2193.84,1404.1599999999999
car_1635,3598.0,1177.2,2420.8
car_1633,3598.0,1175.76,2422.24
motorcycle_1620,3598.0,1166.4,2431.6
bus_1618,3598.0,1164.96,2433.04
car_1612,3598.0,1160.64,2437.3599999999997
car_1609,3598.0,1158.48,2439.52
car_1600,3598.0,1152.0,2446.0
motorcycle_1596,3598.0,1149.12,2448.88
motorcycle_1581,3598.0,1138.32,2459.6800000000003
truck_1570,3598.0,1130.4,2467.6
