id,last_fcd_time,depart,time_in_network
motorcycle_919,3598.0,661.68,2936.32
car_916,3598.0,659.52,2938.48
car_915,3598.0,658.8,2939.2
motorcycle_913,3598.0,657.36,2940.64
bus_910,3598.0,655.2,2942.8
bus_908,3598.0,653.76,2944.24
car_889,3598.0,640.08,2957.92
bus_831,3598.0,598.32,2999.68
bus_812,3598.0,584.64,3013.36
car_797,3598.0,573.84,3024.16
car_794,3598.0,571.68,3026.32
bus_790,3598.0,568.8,3029.2
motorcycle_597,3598.0,429.84,3168.16
car_595,3598.0,428.4,3169.6
motorcycle_594,3598.0,427.68,3170.32
car_589,3598.0,424.08,3173.92
motorcycle_588,3598.0,423.36,3174.64
car_587,3598.0,422.64,3175.36
motorcycle_576,3598.0,414.72,3183.2799999999997
car_575,3598.0,414.0,3184.0
motorcycle_573,3598.0,412.56,3185.44
car_571,3598.0,411.12,3186.88
motorcycle_560,3598.0,403.2,3194.8
car_548,3598.0,394.56,3203.44
car_546,3598.0,393.12,3204.88
bus_540,3598.0,388.8,3209.2
car_537,3598.0,386.64,3211.36
motorcycle_529,3598.0,380.88,3217.12
car_525,3598.0,378.0,3220.0
bus_517,3598.0,372.24,3225.76
car_514,3598.0,370.08,3227.92
motorcycle_503,3598.0,362.16,3235.84
car_499,3598.0,359.28,3238.7200000000003
motorcycle_497,3598.0,357.84,3240.16
car_491,3598.0,353.52,3244.48
bus_489,3598.0,352.08,3245.92
car_486,3598.0,349.92,3248.08
truck_251,3598.0,180.72,3417.28
car_249,3598.0,179.28,3418.72
car_248,3598.0,178.56,3419.44
motorcycle_243,3598.0,174.96,3423.04
bus_242,3598.0,174.24,3423.76
car_240,3598.0,172.8,3425.2
truck_237,3598.0,170.64,3427.36
bus_235,3598.0,169.2,3428.8
