id,last_fcd_time,depart,time_in_network
truck_926,3598.0,1095.38,2502.62
car_921,3598.0,1092.42,2505.58
motorcycle_919,3598.0,1091.23,2506.77
car_916,3598.0,1089.45,2508.55
car_915,3598.0,1088.85,2509.15
motorcycle_913,3598.0,1087.66,2510.34
bus_910,3598.0,1085.87,2512.13
truck_904,3598.0,1082.29,2515.71
motorcycle_896,3598.0,1077.49,2520.51
bus_885,3598.0,1070.86,2527.1400000000003
truck_877,3598.0,1066.0,2532.0
car_868,3598.0,1060.52,2537.48
motorcycle_854,3598.0,1051.93,2546.0699999999997
motorcycle_850,3598.0,1049.47,2548.5299999999997
motorcycle_845,3598.0,1046.38,2551.62
motorcycle_810,3598.0,1024.48,2573.52
motorcycle_786,3598.0,1009.18,2588.82
car_771,3598.0,999.51,2598.49
bus_769,3598.0,998.21,2599.79
truck_768,3598.0,997.56,2600.44
car_762,3598.0,993.66,2604.34
motorcycle_761,3598.0,993.0,2605.0
motorcycle_743,3598.0,981.19,2616.81
motorcycle_709,3598.0,958.48,2639.52
car_699,3598.0,951.69,2646.31
truck_637,3598.0,908.51,2689.49
motorcycle_635,3598.0,907.08,2690.92
car_634,3598.0,906.37,2691.63
bus_624,3598.0,899.19,2698.81
truck_620,3598.0,896.3,2701.7
bus_618,3598.0,894.86,2703.14
car_617,3598.0,894.13,2703.87
bus_607,3598.0,886.86,2711.14
motorcycle_597,3598.0,879.52,2718.48
car_595,3598.0,878.05,2719.95
motorcycle_560,3598.0,851.83,2746.17
motorcycle_529,3598.0,827.92,2770.08
car_525,3598.0,824.78,2773.2200000000003
bus_304,3598.0,627.62,2970.38
car_303,3598.0,626.59,2971.41
car_301,3598.0,624.51,2973.49
bus_300,3598.0,623.48,2974.52
car_290,3598.0,613.0,2985.0
truck_289,3598.0,611.94,2986.06
motorcycle_282,3598.0,604.48,2993.52
car_274,3598.0,595.85,3002.15
car_270,3598.0,591.48,3006.52
car_263,3598.0,583.76,3014.24
car_262,3598.0,582.65,3015.35
