id,last_fcd_time,depart,time_in_network
bus_695,3598.0,500.4,3097.6
truck_693,3598.0,498.96,3099.04
car_690,3598.0,496.8,3101.2
car_688,3598.0,495.36,3102.64
car_685,3598.0,493.2,3104.8
car_681,3598.0,490.32,3107.68
motorcycle_662,3598.0,476.64,3121.36
motorcycle_647,3598.0,465.84,3132.16
bus_640,3598.0,460.8,3137.2
bus_631,3598.0,454.32,3143.68
bus_623,3598.0,448.56,3149.44
car_619,3598.0,445.68,3152.32
bus_603,3598.0,434.16,3163.84
motorcycle_394,3598.0,283.68,3314.32
bus_392,3598.0,282.24,3315.76
bus_388,3598.0,279.36,3318.64
bus_386,3598.0,277.92,3320.08
car_385,3598.0,277.2,3320.8
car_373,3598.0,268.56,3329.44
motorcycle_367,3598.0,264.24,3333.76
car_366,3598.0,263.52,3334.48
motorcycle_356,3598.0,256.32,3341.68
bus_354,3598.0,254.88,3343.12
car_350,3598.0,252.0,3346.0
car_343,3598.0,246.96,3351.04
bus_340,3598.0,244.8,3353.2
car_339,3598.0,244.08,3353.92
car_336,3598.0,241.92,3356.08
bus_335,3598.0,241.2,3356.8
motorcycle_164,3598.0,118.08,3479.92
car_163,3598.0,117.36,3480.64
bus_158,3598.0,113.76,3484.24
bus_153,3598.0,110.16,3487.84
motorcycle_149,3598.0,107.28,3490.72
bus_143,3598.0,102.96,3495.04
car_141,3598.0,101.52,3496.48
bus_140,3598.0,100.8,3497.2
