id,last_fcd_time,depart,time_in_network
car_1154,3598.0,1222.82,2375.1800000000003
car_1153,3598.0,1222.29,2375.71
bus_1147,3598.0,1219.1,2378.9
car_1141,3598.0,1215.91,2382.09
car_1140,3598.0,1215.38,2382.62
car_1139,3598.0,1214.85,2383.15
car_1135,3598.0,1212.71,2385.29
motorcycle_1116,3598.0,1202.52,2395.48
car_1106,3598.0,1197.12,2400.88
car_1078,3598.0,1181.87,2416.13
motorcycle_1076,3598.0,1180.77,2417.23
car_1050,3598.0,1166.42,2431.58
truck_1037,3598.0,1159.17,2438.83
truck_997,3598.0,1136.6,2461.4
motorcycle_941,3598.0,1104.22,2493.7799999999997
truck_940,3598.0,1103.63,2494.37
motorcycle_936,3598.0,1101.28,2496.7200000000003
car_929,3598.0,1097.15,2500.85
car_921,3598.0,1092.42,2505.58
motorcycle_919,3598.0,1091.23,2506.77
car_915,3598.0,1088.85,2509.15
bus_910,3598.0,1085.87,2512.13
truck_904,3598.0,1082.29,2515.71
car_811,3598.0,1025.11,2572.8900000000003
motorcycle_807,3598.0,1022.58,2575.42
bus_806,3598.0,1021.94,2576.06
truck_805,3598.0,1021.31,2576.69
car_803,3598.0,1020.04,2577.96
bus_784,3598.0,1007.9,2590.1
car_676,3598.0,935.91,2662.09
car_672,3598.0,933.13,2664.87
car_671,3598.0,932.44,2665.56
motorcycle_666,3598.0,928.96,2669.04
car_664,3598.0,927.56,2670.44
truck_652,3598.0,919.14,2678.86
motorcycle_651,3598.0,918.44,2679.56
car_645,3598.0,914.2,2683.8
motorcycle_639,3598.0,909.93,2688.07
motorcycle_638,3598.0,909.22,2688.7799999999997
car_636,3598.0,907.79,2690.21
car_632,3598.0,904.94,2693.06
car_627,3598.0,901.35,2696.65
car_621,3598.0,897.03,2700.9700000000003
bus_613,3598.0,891.23,2706.77
