id,last_fcd_time,depart,time_in_network
motorcycle_2250,3598.0,1707.46,1890.54
motorcycle_2248,3598.0,1706.7,1891.3
bus_2247,3598.0,1706.32,1891.68
car_2246,3598.0,1705.94,1892.06
truck_2241,3598.0,1704.04,1893.96
motorcycle_2237,3598.0,1702.52,1895.48
bus_2225,3598.0,1697.95,1900.05
car_2217,3598.0,1694.89,1903.11
truck_2215,3598.0,1694.13,1903.87
car_2207,3598.0,1691.06,1906.94
motorcycle_2197,3598.0,1687.23,1910.77
car_1552,3598.0,1418.09,2179.91
car_1551,3598.0,1417.64,2180.3599999999997
car_1547,3598.0,1415.81,2182.19
truck_1532,3598.0,1408.93,2189.0699999999997
car_1521,3598.0,1403.86,2194.1400000000003
car_1515,3598.0,1401.09,2196.91
motorcycle_1514,3598.0,1400.63,2197.37
bus_1513,3598.0,1400.16,2197.84
car_1508,3598.0,1397.85,2200.15
truck_1501,3598.0,1394.6,2203.4
motorcycle_903,3598.0,1081.69,2516.31
car_898,3598.0,1078.69,2519.31
car_891,3598.0,1074.48,2523.52
truck_887,3598.0,1072.06,2525.94
bus_886,3598.0,1071.46,2526.54
motorcycle_881,3598.0,1068.43,2529.5699999999997
car_880,3598.0,1067.83,2530.17
bus_872,3598.0,1062.96,2535.04
