id,last_fcd_time,depart,time_in_network
car_3544,3598.0,2551.68,1046.3200000000002
truck_3540,3598.0,2548.8,1049.1999999999998
car_3538,3598.0,2547.36,1050.6399999999999
motorcycle_3536,3598.0,2545.92,1052.08
truck_3532,3598.0,2543.04,1054.96
motorcycle_3530,3598.0,2541.6,1056.4
car_3521,3598.0,2535.12,1062.88
motorcycle_3513,3598.0,2529.36,1068.6399999999999
bus_3506,3598.0,2524.32,1073.6799999999998
motorcycle_3504,3598.0,2522.88,1075.12
motorcycle_2706,3598.0,1948.32,1649.68
car_2693,3598.0,1938.96,1659.04
motorcycle_2692,3598.0,1938.24,1659.76
motorcycle_2683,3598.0,1931.76,1666.24
motorcycle_2676,3598.0,1926.72,1671.28
car_2666,3598.0,1919.52,1678.48
car_2644,3598.0,1903.68,1694.32
bus_2643,3598.0,1902.96,1695.04
car_2641,3598.0,1901.52,1696.48
motorcycle_2640,3598.0,1900.8,1697.2
motorcycle_2633,3598.0,1895.76,1702.24
bus_2629,3598.0,1892.88,1705.12
motorcycle_2624,3598.0,1889.28,1708.72
motorcycle_2595,3598.0,1868.4,1729.6
motorcycle_2593,3598.0,1866.96,1731.04
truck_1161,3598.0,835.92,2762.08
truck_1152,3598.0,829.44,2768.56
car_1150,3598.0,828.0,2770.0
bus_1144,3598.0,823.68,2774.32
car_1138,3598.0,819.36,2778.64
motorcycle_1103,3598.0,794.16,2803.84
