A/B Test Summary Report

Metric Statistics
label,metric,count,mean,median,std,min,max,q25,q75,q95
Fixed-Time MOPC (60s/25s),duration,1578,66.9873,63.0000,53.7194,1.0000,270.0000,17.0000,100.7500,167.0000
Fixed-Time MOPC (60s/25s),routeLength,1578,155.1135,203.1700,84.9782,0.0000,248.3900,96.4150,225.7000,245.8900
Fixed-Time MOPC (60s/25s),departDelay,1578,138.6591,35.5400,178.0920,0.0000,715.4000,0.7600,245.6800,569.2160
Fixed-Time MOPC (60s/25s),timeLoss,1578,54.2665,46.7250,48.6982,0.0000,252.1800,7.3750,82.6175,148.7940
Fixed-Time MOPC (60s/25s),waitingTime,1578,34.6939,27.5000,35.9017,0.0000,202.0000,0.0000,51.0000,107.3000
Fixed-Time MOPC (60s/25s),avg_speed_ms,,3.6813,2.6656,2.5900,,,,,
Fixed-Time MOPC (60s/25s),avg_speed_kmh,,13.2528,9.5961,,,,,,
Fixed-Time MOPC (60s/25s),time_efficiency,,0.3729,0.2332,,,,,,
Dynamic Optimization,duration,1637,37.4484,31.0000,32.7203,1.0000,199.0000,12.0000,55.0000,102.0000
Dynamic Optimization,routeLength,1637,156.8603,203.1700,84.7107,0.0000,248.3900,96.7000,226.9300,245.8900
Dynamic Optimization,departDelay,1637,72.1343,0.9200,158.8754,0.0000,746.4800,0.4400,14.9600,556.3600
Dynamic Optimization,timeLoss,1637,24.6297,12.2900,28.9893,0.0000,178.5300,2.7400,38.2300,86.2560
Dynamic Optimization,waitingTime,1637,12.3592,0.0000,19.5700,0.0000,133.0000,0.0000,23.0000,55.2000
Dynamic Optimization,avg_speed_ms,,5.9577,5.8929,2.8345,,,,,
Dynamic Optimization,avg_speed_kmh,,21.4477,21.2144,,,,,,
Dynamic Optimization,time_efficiency,,0.5485,0.5503,,,,,,

Statistical Test Results
Permutation Test (H0: equal means),p=0.000200
Mann-Whitney U Test,"U=1700220.50, p=0.000000"
Cohen's d Effect Size,d=0.6670 (medium)
Bootstrap 95% CI for Mean Diff,"[26.4442, 32.6438]"
Point Estimate (A - B),29.5389
Percent Improvement,+44.10%

Interpretation
,Strong evidence of difference (p < 0.01)

Veredicto (insesgado por supervivencia)
verdict,improvement
headline_pct,+42.40%
reason,Mejora de +42.4% con significancia estadística y throughput estable.
