id,last_fcd_time,depart,time_in_network
bus_3150,3598.0,2051.43,1546.5700000000002
car_3143,3598.0,2048.51,1549.4899999999998
car_3139,3598.0,2046.84,1551.16
motorcycle_3134,3598.0,2044.75,1553.25
truck_3132,3598.0,2043.92,1554.08
bus_3125,3598.0,2041.01,1556.99
motorcycle_3124,3598.0,2040.59,1557.41
bus_3118,3598.0,2038.1,1559.9
truck_3117,3598.0,2037.68,1560.32
bus_3114,3598.0,2036.44,1561.56
truck_3096,3598.0,2029.0,1569.0
motorcycle_3093,3598.0,2027.76,1570.24
bus_3090,3598.0,2026.52,1571.48
car_1719,3598.0,1492.44,2105.56
motorcycle_1714,3598.0,1490.27,2107.73
motorcycle_1713,3598.0,1489.83,2108.17
motorcycle_1700,3598.0,1484.17,2113.83
car_1694,3598.0,1481.55,2116.45
motorcycle_1687,3598.0,1478.48,2119.52
car_1686,3598.0,1478.05,2119.95
bus_1681,3598.0,1475.85,2122.15
car_1025,3598.0,1152.45,2445.55
car_1021,3598.0,1150.2,2447.8
car_1020,3598.0,1149.63,2448.37
motorcycle_1018,3598.0,1148.51,2449.49
car_1017,3598.0,1147.94,2450.06
motorcycle_1013,3598.0,1145.68,2452.3199999999997
motorcycle_1011,3598.0,1144.55,2453.45
car_1002,3598.0,1139.44,2458.56
bus_991,3598.0,1133.17,2464.83
