A/B Test Summary Report

Metric Statistics
label,metric,count,mean,median,std,min,max,q25,q75,q95
Fixed-Time netconvert (90s/42s),duration,1687,61.1743,59.0000,57.5122,1.0000,279.0000,2.0000,99.0000,165.0000
Fixed-Time netconvert (90s/42s),routeLength,1687,138.0294,128.1000,92.7519,0.0000,248.3900,14.7300,224.3800,242.8900
Fixed-Time netconvert (90s/42s),departDelay,1687,551.0283,453.8000,487.9464,0.0000,2166.6000,112.0000,856.6000,1425.5440
Fixed-Time netconvert (90s/42s),timeLoss,1687,49.7124,44.9400,51.9103,0.0000,262.3900,0.9150,83.2200,147.2810
Fixed-Time netconvert (90s/42s),waitingTime,1687,34.6325,27.0000,40.2220,0.0000,210.0000,0.0000,58.0000,115.7000
Fixed-Time netconvert (90s/42s),avg_speed_ms,,4.2891,2.8388,3.0827,,,,,
Fixed-Time netconvert (90s/42s),avg_speed_kmh,,15.4409,10.2198,,,,,,
Fixed-Time netconvert (90s/42s),time_efficiency,,0.4530,0.2775,,,,,,
Dynamic Optimization,duration,2234,48.4114,30.0000,57.2930,1.0000,452.0000,5.0000,73.0000,158.0000
Dynamic Optimization,routeLength,2234,140.5000,128.1000,91.3269,0.0000,248.3900,16.9000,224.3800,242.8900
Dynamic Optimization,departDelay,2234,333.4730,69.1800,508.7043,0.0000,2328.6400,0.7600,573.5700,1325.6000
Dynamic Optimization,timeLoss,2234,36.7775,12.6600,53.2785,0.0000,434.9400,2.1225,55.5750,142.5185
Dynamic Optimization,waitingTime,2234,21.7686,0.0000,40.7426,0.0000,367.0000,0.0000,29.0000,99.0000
Dynamic Optimization,avg_speed_ms,,5.1795,5.2300,2.9607,,,,,
Dynamic Optimization,avg_speed_kmh,,18.6461,18.8280,,,,,,
Dynamic Optimization,time_efficiency,,0.5200,0.4988,,,,,,

Statistical Test Results
Permutation Test (H0: equal means),p=0.000200
Mann-Whitney U Test,"U=2100989.00, p=0.000000"
Cohen's d Effect Size,d=0.2224 (small)
Bootstrap 95% CI for Mean Diff,"[9.1166, 16.3469]"
Point Estimate (A - B),12.7629
Percent Improvement,+20.86%

Interpretation
,Strong evidence of difference (p < 0.01)

Veredicto (insesgado por supervivencia)
verdict,improvement
headline_pct,+8.56%
reason,El throughput sube +32.4% (1687 → 2234 viajes) y el tiempo de sistema mejora.
