id,last_fcd_time,depart,time_in_network
bus_1798,3598.0,1526.35,2071.65
bus_1794,3598.0,1524.65,2073.35
car_1791,3598.0,1523.38,2074.62
motorcycle_1787,3598.0,1521.67,2076.33
bus_1782,3598.0,1519.54,2078.46
car_1778,3598.0,1517.84,2080.16
car_1776,3598.0,1516.98,2081.02
bus_1774,3598.0,1516.13,2081.87
truck_1766,3598.0,1512.71,2085.29
motorcycle_1764,3598.0,1511.85,2086.15
car_1757,3598.0,1508.85,2089.15
motorcycle_1730,3598.0,1497.21,2100.79
motorcycle_1718,3598.0,1492.01,2105.99
motorcycle_1675,3598.0,1473.22,2124.7799999999997
motorcycle_1666,3598.0,1469.25,2128.75
motorcycle_1663,3598.0,1467.93,2130.0699999999997
motorcycle_1661,3598.0,1467.05,2130.95
bus_1652,3598.0,1463.07,2134.9300000000003
truck_1645,3598.0,1459.96,2138.04
bus_1621,3598.0,1449.27,2148.73
car_1610,3598.0,1444.35,2153.65
bus_1595,3598.0,1437.6,2160.4
car_1593,3598.0,1436.7,2161.3
car_1572,3598.0,1427.2,2170.8
bus_1131,3598.0,1210.57,2387.4300000000003
bus_1130,3598.0,1210.04,2387.96
bus_1128,3598.0,1208.96,2389.04
car_1105,3598.0,1196.58,2401.42
motorcycle_1104,3598.0,1196.03,2401.9700000000003
car_608,3598.0,887.59,2710.41
motorcycle_606,3598.0,886.13,2711.87
bus_601,3598.0,882.46,2715.54
car_600,3598.0,881.73,2716.27
bus_599,3598.0,880.99,2717.01
bus_593,3598.0,876.57,2721.43
motorcycle_585,3598.0,870.64,2727.36
car_578,3598.0,865.41,2732.59
motorcycle_577,3598.0,864.66,2733.34
motorcycle_564,3598.0,854.87,2743.13
