id,last_fcd_time,depart,time_in_network
bus_1542,3598.0,1110.24,2487.76
motorcycle_1541,3598.0,1109.52,2488.48
truck_1540,3598.0,1108.8,2489.2
car_1535,3598.0,1105.2,2492.8
car_1523,3598.0,1096.56,2501.44
motorcycle_1504,3598.0,1082.88,2515.12
bus_1499,3598.0,1079.28,2518.7200000000003
car_1493,3598.0,1074.96,2523.04
car_1476,3598.0,1062.72,2535.2799999999997
bus_1467,3598.0,1056.24,2541.76
truck_1455,3598.0,1047.6,2550.4
motorcycle_1452,3598.0,1045.44,2552.56
motorcycle_1394,3598.0,1003.68,2594.32
car_1377,3598.0,991.44,2606.56
motorcycle_1359,3598.0,978.48,2619.52
car_1344,3598.0,967.68,2630.32
car_1333,3598.0,959.76,2638.24
bus_1323,3598.0,952.56,2645.44
truck_1320,3598.0,950.4,2647.6
bus_1083,3598.0,779.76,2818.24
car_1081,3598.0,778.32,2819.68
car_1080,3598.0,777.6,2820.4
truck_1077,3598.0,775.44,2822.56
bus_1075,3598.0,774.0,2824.0
truck_1070,3598.0,770.4,2827.6
motorcycle_1065,3598.0,766.8,2831.2
truck_1064,3598.0,766.08,2831.92
truck_1061,3598.0,763.92,2834.08
car_1058,3598.0,761.76,2836.24
bus_1043,3598.0,750.96,2847.04
bus_1040,3598.0,748.8,2849.2
truck_878,3598.0,632.16,2965.84
bus_875,3598.0,630.0,2968.0
bus_872,3598.0,627.84,2970.16
car_871,3598.0,627.12,2970.88
car_869,3598.0,625.68,2972.32
car_867,3598.0,624.24,2973.76
car_863,3598.0,621.36,2976.64
car_862,3598.0,620.64,2977.36
motorcycle_859,3598.0,618.48,2979.52
truck_853,3598.0,614.16,2983.84
car_849,3598.0,611.28,2986.7200000000003
motorcycle_839,3598.0,604.08,2993.92
motorcycle_825,3598.0,594.0,3004.0
truck_793,3598.0,570.96,3027.04
