id,last_fcd_time,depart,time_in_network
motorcycle_1980,3598.0,1601.74,1996.26
bus_1978,3598.0,1600.93,1997.07
bus_1976,3598.0,1600.12,1997.88
motorcycle_1961,3598.0,1594.04,2003.96
motorcycle_1954,3598.0,1591.19,2006.81
car_1952,3598.0,1590.37,2007.63
bus_1944,3598.0,1587.11,2010.89
bus_1943,3598.0,1586.7,2011.3
car_1941,3598.0,1585.89,2012.11
car_1937,3598.0,1584.25,2013.75
car_1897,3598.0,1567.81,2030.19
motorcycle_1887,3598.0,1563.67,2034.33
car_1851,3598.0,1548.68,2049.3199999999997
motorcycle_1841,3598.0,1544.49,2053.51
car_1834,3598.0,1541.55,2056.45
car_1813,3598.0,1532.7,2065.3
truck_1811,3598.0,1531.86,2066.1400000000003
car_1791,3598.0,1523.38,2074.62
car_1776,3598.0,1516.98,2081.02
car_1367,3598.0,1330.89,2267.1099999999997
truck_1363,3598.0,1328.94,2269.06
bus_1357,3598.0,1326.02,2271.98
car_1355,3598.0,1325.04,2272.96
motorcycle_1354,3598.0,1324.55,2273.45
car_1340,3598.0,1317.68,2280.3199999999997
motorcycle_1337,3598.0,1316.21,2281.79
motorcycle_1331,3598.0,1313.25,2284.75
bus_1229,3598.0,1261.93,2336.0699999999997
motorcycle_1224,3598.0,1259.36,2338.6400000000003
motorcycle_1218,3598.0,1256.27,2341.73
bus_1213,3598.0,1253.69,2344.31
motorcycle_1195,3598.0,1244.35,2353.65
car_1194,3598.0,1243.83,2354.17
car_1191,3598.0,1242.27,2355.73
motorcycle_1190,3598.0,1241.75,2356.25
car_1138,3598.0,1214.31,2383.69
motorcycle_1103,3598.0,1195.49,2402.51
bus_1091,3598.0,1188.97,2409.0299999999997
bus_1088,3598.0,1187.34,2410.66
