id,last_fcd_time,depart,time_in_network
bus_1595_dup,3598.0,1148.76,2449.24
bus_1595,3598.0,1148.4,2449.6
car_1593,3598.0,1146.96,2451.04
car_1586,3598.0,1141.92,2456.08
motorcycle_1579,3598.0,1136.88,2461.12
car_1575_dup,3598.0,1134.36,2463.6400000000003
car_1575,3598.0,1134.0,2464.0
car_1572_dup,3598.0,1132.2,2465.8
car_1572,3598.0,1131.84,2466.16
car_1242_dup,3598.0,894.6,2703.4
car_1242,3598.0,894.24,2703.76
car_1239,3598.0,892.08,2705.92
bus_1237_dup,3598.0,891.0,2707.0
bus_1237,3598.0,890.64,2707.36
motorcycle_1232_dup,3598.0,887.4,2710.6
motorcycle_1232,3598.0,887.04,2710.96
motorcycle_1230_dup,3598.0,885.96,2712.04
motorcycle_1230,3598.0,885.6,2712.4
car_1226,3598.0,882.72,2715.2799999999997
car_570_dup,3598.0,410.76,3187.24
car_570,3598.0,410.4,3187.6
truck_568,3598.0,408.96,3189.04
truck_567_dup,3598.0,408.6,3189.4
truck_567,3598.0,408.24,3189.76
motorcycle_564,3598.0,406.08,3191.92
truck_558,3598.0,401.76,3196.24
