id,last_fcd_time,depart,time_in_network
motorcycle_3098,3598.0,2230.56,1367.44
truck_3096,3598.0,2229.12,1368.88
motorcycle_3093,3598.0,2226.96,1371.04
bus_3090,3598.0,2224.8,1373.1999999999998
bus_3089,3598.0,2224.08,1373.92
car_3081,3598.0,2218.32,1379.6799999999998
motorcycle_3075,3598.0,2214.0,1384.0
motorcycle_3073,3598.0,2212.56,1385.44
car_3064,3598.0,2206.08,1391.92
motorcycle_3061,3598.0,2203.92,1394.08
bus_3058,3598.0,2201.76,1396.2399999999998
bus_2629,3598.0,1892.88,1705.12
motorcycle_2624,3598.0,1889.28,1708.72
motorcycle_2595,3598.0,1868.4,1729.6
motorcycle_2593,3598.0,1866.96,1731.04
car_2580,3598.0,1857.6,1740.4
car_2069,3598.0,1489.68,2108.3199999999997
bus_2067,3598.0,1488.24,2109.76
car_2064,3598.0,1486.08,2111.92
car_2053,3598.0,1478.16,2119.84
motorcycle_2046,3598.0,1473.12,2124.88
motorcycle_2041,3598.0,1469.52,2128.48
truck_2040,3598.0,1468.8,2129.2
