A/B Test Summary Report

Metric Statistics
label,metric,count,mean,median,std,min,max,q25,q75,q95
Fixed-Time ciclo largo (120s/57s),duration,1451,66.5334,59.0000,58.6421,1.0000,273.0000,15.0000,108.0000,176.0000
Fixed-Time ciclo largo (120s/57s),routeLength,1451,151.9647,200.6700,87.0514,0.0000,248.3900,96.3200,226.9300,245.8900
Fixed-Time ciclo largo (120s/57s),departDelay,1451,167.6490,25.6800,355.8806,0.0000,1879.6000,0.8000,165.7800,1147.7200
Fixed-Time ciclo largo (120s/57s),timeLoss,1451,53.9746,45.9800,54.0308,0.0000,254.4100,5.5500,89.5700,157.0400
Fixed-Time ciclo largo (120s/57s),waitingTime,1451,39.5527,31.0000,44.4833,0.0000,218.0000,0.0000,67.0000,125.0000
Fixed-Time ciclo largo (120s/57s),avg_speed_ms,,4.1389,2.6727,2.9369,,,,,
Fixed-Time ciclo largo (120s/57s),avg_speed_kmh,,14.9002,9.6218,,,,,,
Fixed-Time ciclo largo (120s/57s),time_efficiency,,0.4170,0.2511,,,,,,
Dynamic Optimization,duration,677,30.6928,25.0000,27.7744,1.0000,129.0000,3.0000,48.0000,84.2000
Dynamic Optimization,routeLength,677,140.8596,130.6000,91.2943,0.0000,248.3900,16.9000,225.7000,245.8900
Dynamic Optimization,departDelay,677,27.5008,0.8400,54.6519,0.0000,198.3200,0.4000,10.7600,164.8320
Dynamic Optimization,timeLoss,677,19.0717,8.6500,23.1356,0.0000,109.7800,0.9200,32.9100,65.8540
Dynamic Optimization,waitingTime,677,8.9778,0.0000,14.9138,0.0000,81.0000,0.0000,18.0000,38.0000
Dynamic Optimization,avg_speed_ms,,6.3602,6.2190,2.8979,,,,,
Dynamic Optimization,avg_speed_kmh,,22.8967,22.3886,,,,,,
Dynamic Optimization,time_efficiency,,0.6025,0.6268,,,,,,

Statistical Test Results
Permutation Test (H0: equal means),p=0.000200
Mann-Whitney U Test,"U=652760.50, p=0.000000"
Cohen's d Effect Size,d=0.7042 (medium)
Bootstrap 95% CI for Mean Diff,"[32.1992, 39.5247]"
Point Estimate (A - B),35.8407
Percent Improvement,+53.87%

Interpretation
,Strong evidence of difference (p < 0.01)

Veredicto (insesgado por supervivencia)
verdict,misleading_improvement
headline_pct,-16.34%
reason,"La media de duración ""mejora"" +53.9% pero el throughput cae -53.3% (1451 → 677 viajes): sesgo de supervivencia — los viajes lentos no llegan a completarse."
