id,last_fcd_time,depart,time_in_network
motorcycle_2175,3598.0,1678.76,1919.24
truck_2173,3598.0,1677.99,1920.01
motorcycle_2172,3598.0,1677.6,1920.4
car_2170,3598.0,1676.83,1921.17
motorcycle_2168,3598.0,1676.06,1921.94
car_2165,3598.0,1674.9,1923.1
motorcycle_2160,3598.0,1672.96,1925.04
car_2152,3598.0,1669.86,1928.14
motorcycle_2150,3598.0,1669.08,1928.92
car_2132,3598.0,1662.08,1935.92
car_1626,3598.0,1451.51,2146.49
car_1623,3598.0,1450.17,2147.83
truck_1611,3598.0,1444.8,2153.2
car_1608,3598.0,1443.45,2154.55
truck_1603,3598.0,1441.21,2156.79
truck_1602,3598.0,1440.76,2157.24
car_1601,3598.0,1440.31,2157.69
car_1598,3598.0,1438.96,2159.04
car_1592,3598.0,1436.25,2161.75
car_947,3598.0,1107.73,2490.27
bus_938,3598.0,1102.45,2495.55
motorcycle_935,3598.0,1100.69,2497.31
bus_932,3598.0,1098.92,2499.08
motorcycle_931,3598.0,1098.33,2499.67
car_928,3598.0,1096.56,2501.44
car_922,3598.0,1093.01,2504.99
motorcycle_909,3598.0,1085.28,2512.7200000000003
